step,aaa-uninformed_num,aaa-uninformed_coverage,aaa-disinformed_num,aaa-disinformed_coverage,aaa-informed_num,aaa-informed_coverage,aaa-informing_num,aaa-informing_coverage,aaa-disinforming_num,aaa-disinforming_coverage
988,115,0.02984687256683104,251,0.06514404360238775,3480,0.9031923176745393,7,0.0018167661562418895,,
989,115,0.02984687256683104,251,0.06514404360238775,3472,0.9011160134959771,15,0.003893070334804049,,
990,115,0.02984687256683104,249,0.06462496755774721,3475,0.9018946275629379,14,0.003633532312483779,,
991,115,0.02984687256683104,246,0.0638463534907864,3469,0.9003373994290164,23,0.005969374513366208,,
992,115,0.02984687256683104,246,0.0638463534907864,3472,0.9011160134959771,20,0.005190760446405399,,
993,115,0.02984687256683104,246,0.0638463534907864,3475,0.9018946275629379,17,0.004412146379444588,,
994,115,0.02984687256683104,245,0.06358681546846613,3470,0.9005969374513366,23,0.005969374513366208,,
995,115,0.02984687256683104,242,0.06280820140150532,3478,0.9026732416298988,18,0.004671684401764859,,
996,115,0.02984687256683104,240,0.06228912535686478,3484,0.9042304697638204,14,0.003633532312483779,,
997,115,0.02984687256683104,240,0.06228912535686478,3482,0.9037113937191799,16,0.004152608357124318,,
998,115,0.02984687256683104,239,0.062029587334544514,3488,0.9052686218531015,11,0.0028549182455229693,,
999,115,0.02984687256683104,239,0.062029587334544514,3484,0.9042304697638204,15,0.003893070334804049,,
1000,115,0.02984687256683104,238,0.06177004931222424,3480,0.9031923176745393,20,0.005190760446405399,,
1001,115,0.02984687256683104,238,0.06177004931222424,3480,0.9031923176745393,20,0.005190760446405399,,
1002,115,0.02984687256683104,238,0.06177004931222424,3481,0.9034518556968596,19,0.004931222424085129,,
1003,115,0.02984687256683104,236,0.0612509732675837,3479,0.9029327796522191,23,0.005969374513366208,,
1004,115,0.02984687256683104,236,0.0612509732675837,3486,0.9047495458084609,16,0.004152608357124318,,
1005,115,0.02984687256683104,236,0.0612509732675837,3484,0.9042304697638204,18,0.004671684401764859,,
1006,115,0.02984687256683104,234,0.060731897222943164,3489,0.9055281598754218,15,0.003893070334804049,,
1007,115,0.02984687256683104,233,0.06047235920062289,3489,0.9055281598754218,16,0.004152608357124318,,
1008,115,0.02984687256683104,230,0.05969374513366208,3490,0.905787697897742,18,0.004671684401764859,,
1009,115,0.02984687256683104,230,0.05969374513366208,3497,0.9076044640539839,11,0.0028549182455229693,,
1010,115,0.02984687256683104,228,0.05917466908902154,3495,0.9070853880093434,15,0.003893070334804049,,
1011,115,0.02984687256683104,228,0.05917466908902154,3491,0.9060472359200623,19,0.004931222424085129,,
1012,115,0.02984687256683104,227,0.05891513106670127,3490,0.905787697897742,21,0.005450298468725669,,
1013,115,0.02984687256683104,225,0.05839605502206073,3495,0.9070853880093434,18,0.004671684401764859,,
1014,115,0.02984687256683104,224,0.05813651699974046,3494,0.9068258499870231,20,0.005190760446405399,,
1015,115,0.02984687256683104,221,0.057357902932779654,3501,0.908642616143265,16,0.004152608357124318,,
1016,115,0.02984687256683104,221,0.057357902932779654,3502,0.9089021541655853,15,0.003893070334804049,,
1017,115,0.02984687256683104,220,0.05709836491045938,3500,0.9083830781209448,18,0.004671684401764859,,
1018,115,0.02984687256683104,219,0.05683882688813911,3505,0.9096807682325461,14,0.003633532312483779,,
1019,115,0.02984687256683104,219,0.05683882688813911,3501,0.908642616143265,18,0.004671684401764859,,
1020,115,0.02984687256683104,217,0.05631975084349857,3506,0.9099403062548663,15,0.003893070334804049,,
1021,115,0.02984687256683104,216,0.056060212821178304,3504,0.9094212302102258,18,0.004671684401764859,,
1022,115,0.02984687256683104,216,0.056060212821178304,3506,0.9099403062548663,16,0.004152608357124318,,
1023,115,0.02984687256683104,216,0.056060212821178304,3499,0.9081235400986244,23,0.005969374513366208,,
1024,115,0.02984687256683104,216,0.056060212821178304,3512,0.911497534388788,10,0.0025953802232026994,,
1025,115,0.02984687256683104,216,0.056060212821178304,3508,0.9104593822995068,14,0.003633532312483779,,
1026,115,0.02984687256683104,216,0.056060212821178304,3505,0.9096807682325461,17,0.004412146379444588,,
1027,115,0.02984687256683104,216,0.056060212821178304,3503,0.9091616921879055,19,0.004931222424085129,,
1028,115,0.02984687256683104,215,0.05580067479885803,3510,0.9109784583441474,13,0.003373994290163509,,
1029,115,0.02984687256683104,214,0.05554113677653776,3516,0.912535686478069,8,0.002076304178562159,,
1030,115,0.02984687256683104,213,0.055281598754217495,3506,0.9099403062548663,19,0.004931222424085129,,
1031,115,0.02984687256683104,210,0.054502984687256686,3508,0.9104593822995068,20,0.005190760446405399,,
1032,115,0.02984687256683104,210,0.054502984687256686,3514,0.9120166104334285,14,0.003633532312483779,,
1033,115,0.02984687256683104,209,0.05424344666493641,3517,0.9127952245003893,12,0.003114456267843239,,
1034,115,0.02984687256683104,209,0.05424344666493641,3514,0.9120166104334285,15,0.003893070334804049,,
1035,115,0.02984687256683104,206,0.0534648325979756,3515,0.9122761484557488,17,0.004412146379444588,,
1036,115,0.02984687256683104,206,0.0534648325979756,3513,0.9117570724111083,19,0.004931222424085129,,
1037,115,0.02984687256683104,205,0.053205294575655336,3517,0.9127952245003893,16,0.004152608357124318,,
1038,115,0.02984687256683104,205,0.053205294575655336,3514,0.9120166104334285,19,0.004931222424085129,,
1039,115,0.02984687256683104,204,0.05294575655333506,3518,0.9130547625227096,16,0.004152608357124318,,
1040,115,0.02984687256683104,204,0.05294575655333506,3515,0.9122761484557488,19,0.004931222424085129,,
1041,115,0.02984687256683104,203,0.052686218531014795,3522,0.9140929146119906,13,0.003373994290163509,,
1042,115,0.02984687256683104,202,0.05242668050869452,3528,0.9156501427459123,8,0.002076304178562159,,
1043,115,0.02984687256683104,202,0.05242668050869452,3519,0.9133143005450298,17,0.004412146379444588,,
1044,115,0.02984687256683104,201,0.05216714248637425,3520,0.9135738385673501,17,0.004412146379444588,,
1045,115,0.02984687256683104,201,0.05216714248637425,3523,0.914352452634311,14,0.003633532312483779,,
1046,115,0.02984687256683104,201,0.05216714248637425,3521,0.9138333765896703,16,0.004152608357124318,,
1047,115,0.02984687256683104,200,0.051907604464053986,3516,0.912535686478069,22,0.0057098364910459385,,
1048,115,0.02984687256683104,198,0.051388528419413444,3525,0.9148715286789515,15,0.003893070334804049,,
1049,115,0.02984687256683104,197,0.05112899039709318,3523,0.914352452634311,18,0.004671684401764859,,
1050,115,0.02984687256683104,196,0.0508694523747729,3524,0.9146119906566312,18,0.004671684401764859,,
1051,115,0.02984687256683104,196,0.0508694523747729,3526,0.9151310667012718,16,0.004152608357124318,,
1052,115,0.02984687256683104,193,0.050090838307812094,3527,0.915390604723592,18,0.004671684401764859,,
1053,115,0.02984687256683104,191,0.04957176226317155,3531,0.9164287568128731,16,0.004152608357124318,,
1054,115,0.02984687256683104,191,0.04957176226317155,3537,0.9179859849467947,10,0.0025953802232026994,,
1055,115,0.02984687256683104,190,0.049312224240851285,3537,0.9179859849467947,11,0.0028549182455229693,,
1056,115,0.02984687256683104,190,0.049312224240851285,3533,0.9169478328575136,15,0.003893070334804049,,
1057,115,0.02984687256683104,190,0.049312224240851285,3530,0.9161692187905528,18,0.004671684401764859,,
1058,115,0.02984687256683104,188,0.048793148196210744,3540,0.9187645990137555,10,0.0025953802232026994,,
1059,115,0.02984687256683104,188,0.048793148196210744,3534,0.917207370879834,16,0.004152608357124318,,
1060,115,0.02984687256683104,187,0.048533610173890476,3535,0.9174669089021542,16,0.004152608357124318,,
1061,115,0.02984687256683104,186,0.0482740721515702,3537,0.9179859849467947,15,0.003893070334804049,,
1062,115,0.02984687256683104,186,0.0482740721515702,3541,0.9190241370360758,11,0.0028549182455229693,,
1063,115,0.02984687256683104,185,0.048014534129249935,3530,0.9161692187905528,23,0.005969374513366208,,
1064,115,0.02984687256683104,183,0.04749545808460939,3543,0.9195432130807163,12,0.003114456267843239,,
1065,115,0.02984687256683104,181,0.04697638203996886,3536,0.9177264469244745,21,0.005450298468725669,,
1066,115,0.02984687256683104,180,0.046716844017648584,3542,0.919283675058396,16,0.004152608357124318,,
1067,115,0.02984687256683104,179,0.04645730599532832,3547,0.9205813651699974,12,0.003114456267843239,,
1068,115,0.02984687256683104,179,0.04645730599532832,3542,0.919283675058396,17,0.004412146379444588,,
1069,115,0.02984687256683104,179,0.04645730599532832,3554,0.9223981313262393,5,0.0012976901116013497,,
1070,115,0.02984687256683104,178,0.04619776797300804,3546,0.9203218271476772,14,0.003633532312483779,,
1071,115,0.02984687256683104,178,0.04619776797300804,3545,0.9200622891253568,15,0.003893070334804049,,
1072,115,0.02984687256683104,177,0.045938229950687776,3549,0.921100441214638,12,0.003114456267843239,,
1073,115,0.02984687256683104,176,0.04567869192836751,3547,0.9205813651699974,15,0.003893070334804049,,
1074,115,0.02984687256683104,176,0.04567869192836751,3544,0.9198027511030366,18,0.004671684401764859,,
1075,115,0.02984687256683104,176,0.04567869192836751,3544,0.9198027511030366,18,0.004671684401764859,,
1076,115,0.02984687256683104,174,0.04515961588372697,3552,0.9218790552815987,12,0.003114456267843239,,
1077,115,0.02984687256683104,171,0.04438100181676616,3558,0.9234362834155204,9,0.0023358422008824295,,
1078,115,0.02984687256683104,171,0.04438100181676616,3554,0.9223981313262393,13,0.003373994290163509,,
1079,115,0.02984687256683104,171,0.04438100181676616,3555,0.9226576693485595,12,0.003114456267843239,,
1080,115,0.02984687256683104,170,0.044121463794445884,3558,0.9234362834155204,10,0.0025953802232026994,,
1081,115,0.02984687256683104,169,0.043861925772125616,3555,0.9226576693485595,14,0.003633532312483779,,
1082,115,0.02984687256683104,168,0.04360238774980535,3546,0.9203218271476772,24,0.006228912535686478,,
1083,115,0.02984687256683104,164,0.042564235660524266,3562,0.9244744355048015,12,0.003114456267843239,,
1084,115,0.02984687256683104,163,0.042304697638204,3567,0.9257721256164028,8,0.002076304178562159,,
1085,115,0.02984687256683104,162,0.042045159615883725,3560,0.9239553594601609,16,0.004152608357124318,,
1086,115,0.02984687256683104,160,0.04152608357124319,3564,0.924993511549442,14,0.003633532312483779,,
1087,115,0.02984687256683104,159,0.041266545548922916,3575,0.927848429794965,4,0.0010381520892810796,,
1088,115,0.02984687256683104,159,0.041266545548922916,3563,0.9247339735271217,16,0.004152608357124318,,
1089,115,0.02984687256683104,156,0.04048793148196211,3568,0.926031663638723,14,0.003633532312483779,,
1090,115,0.02984687256683104,156,0.04048793148196211,3569,0.9262912016610434,13,0.003373994290163509,,
1091,115,0.02984687256683104,155,0.04022839345964184,3572,0.9270698157280042,11,0.0028549182455229693,,
1092,115,0.02984687256683104,154,0.039968855437321565,3574,0.9275888917726447,10,0.0025953802232026994,,
1093,115,0.02984687256683104,153,0.0397093174150013,3576,0.9281079678172852,9,0.0023358422008824295,,
1094,115,0.02984687256683104,152,0.03944977939268103,3575,0.927848429794965,11,0.0028549182455229693,,
1095,115,0.02984687256683104,152,0.03944977939268103,3578,0.9286270438619257,8,0.002076304178562159,,
1096,115,0.02984687256683104,152,0.03944977939268103,3573,0.9273293537503244,13,0.003373994290163509,,
1097,115,0.02984687256683104,152,0.03944977939268103,3576,0.9281079678172852,10,0.0025953802232026994,,
1098,115,0.02984687256683104,151,0.03919024137036076,3574,0.9275888917726447,13,0.003373994290163509,,
1099,115,0.02984687256683104,151,0.03919024137036076,3575,0.927848429794965,12,0.003114456267843239,,
1100,115,0.02984687256683104,150,0.03893070334804049,3578,0.9286270438619257,10,0.0025953802232026994,,
1101,115,0.02984687256683104,150,0.03893070334804049,3571,0.9268102777056839,17,0.004412146379444588,,
1102,115,0.02984687256683104,150,0.03893070334804049,3573,0.9273293537503244,15,0.003893070334804049,,
1103,115,0.02984687256683104,150,0.03893070334804049,3579,0.928886581884246,9,0.0023358422008824295,,
1104,115,0.02984687256683104,149,0.038671165325720215,3577,0.9283675058396055,12,0.003114456267843239,,
1105,115,0.02984687256683104,148,0.03841162730339995,3577,0.9283675058396055,13,0.003373994290163509,,
1106,115,0.02984687256683104,145,0.03763301323643914,3577,0.9283675058396055,16,0.004152608357124318,,
1107,115,0.02984687256683104,145,0.03763301323643914,3587,0.9309628860628082,6,0.0015572281339216196,,
1108,115,0.02984687256683104,145,0.03763301323643914,3580,0.9291461199065663,13,0.003373994290163509,,
1109,115,0.02984687256683104,145,0.03763301323643914,3587,0.9309628860628082,6,0.0015572281339216196,,
1110,115,0.02984687256683104,145,0.03763301323643914,3585,0.9304438100181677,8,0.002076304178562159,,
1111,115,0.02984687256683104,143,0.0371139371917986,3584,0.9301842719958474,11,0.0028549182455229693,,
1112,115,0.02984687256683104,143,0.0371139371917986,3585,0.9304438100181677,10,0.0025953802232026994,,
1113,115,0.02984687256683104,143,0.0371139371917986,3583,0.9299247339735272,12,0.003114456267843239,,
1114,115,0.02984687256683104,143,0.0371139371917986,3588,0.9312224240851285,7,0.0018167661562418895,,
1115,115,0.02984687256683104,143,0.0371139371917986,3584,0.9301842719958474,11,0.0028549182455229693,,
1116,115,0.02984687256683104,143,0.0371139371917986,3586,0.9307033480404879,9,0.0023358422008824295,,
1117,115,0.02984687256683104,141,0.036594861147158056,3586,0.9307033480404879,11,0.0028549182455229693,,
1118,115,0.02984687256683104,141,0.036594861147158056,3588,0.9312224240851285,9,0.0023358422008824295,,
1119,115,0.02984687256683104,141,0.036594861147158056,3589,0.9314819621074487,8,0.002076304178562159,,
1120,115,0.02984687256683104,139,0.03607578510251752,3588,0.9312224240851285,11,0.0028549182455229693,,
1121,115,0.02984687256683104,139,0.03607578510251752,3581,0.9294056579288866,18,0.004671684401764859,,
1122,115,0.02984687256683104,138,0.03581624708019725,3585,0.9304438100181677,15,0.003893070334804049,,
1123,115,0.02984687256683104,136,0.035297171035556706,3589,0.9314819621074487,13,0.003373994290163509,,
1124,115,0.02984687256683104,135,0.03503763301323644,3592,0.9322605761744096,11,0.0028549182455229693,,
1125,115,0.02984687256683104,134,0.03477809499091617,3592,0.9322605761744096,12,0.003114456267843239,,
1126,115,0.02984687256683104,133,0.0345185569685959,3595,0.9330391902413704,10,0.0025953802232026994,,
1127,115,0.02984687256683104,132,0.03425901894627563,3594,0.9327796522190501,12,0.003114456267843239,,
1128,115,0.02984687256683104,132,0.03425901894627563,3601,0.934596418375292,5,0.0012976901116013497,,
1129,115,0.02984687256683104,130,0.03373994290163509,3592,0.9322605761744096,16,0.004152608357124318,,
1130,115,0.02984687256683104,129,0.03348040487931482,3601,0.934596418375292,8,0.002076304178562159,,
1131,115,0.02984687256683104,128,0.033220866856994546,3593,0.9325201141967299,17,0.004412146379444588,,
1132,115,0.02984687256683104,127,0.03296132883467428,3602,0.9348559563976122,9,0.0023358422008824295,,
1133,115,0.02984687256683104,126,0.03270179081235401,3601,0.934596418375292,11,0.0028549182455229693,,
1134,115,0.02984687256683104,126,0.03270179081235401,3602,0.9348559563976122,10,0.0025953802232026994,,
1135,115,0.02984687256683104,126,0.03270179081235401,3603,0.9351154944199325,9,0.0023358422008824295,,
1136,115,0.02984687256683104,126,0.03270179081235401,3600,0.9343368803529717,12,0.003114456267843239,,
1137,115,0.02984687256683104,125,0.03244225279003374,3603,0.9351154944199325,10,0.0025953802232026994,,
1138,115,0.02984687256683104,124,0.03218271476771347,3604,0.9353750324422528,10,0.0025953802232026994,,
1139,115,0.02984687256683104,124,0.03218271476771347,3602,0.9348559563976122,12,0.003114456267843239,,
1140,115,0.02984687256683104,124,0.03218271476771347,3599,0.9340773423306514,15,0.003893070334804049,,
1141,115,0.02984687256683104,124,0.03218271476771347,3601,0.934596418375292,13,0.003373994290163509,,
1142,115,0.02984687256683104,123,0.0319231767453932,3610,0.9369322605761744,5,0.0012976901116013497,,
1143,115,0.02984687256683104,123,0.0319231767453932,3601,0.934596418375292,14,0.003633532312483779,,
1144,115,0.02984687256683104,122,0.03166363872307293,3609,0.9366727225538541,7,0.0018167661562418895,,
1145,115,0.02984687256683104,122,0.03166363872307293,3604,0.9353750324422528,12,0.003114456267843239,,
1146,115,0.02984687256683104,122,0.03166363872307293,3604,0.9353750324422528,12,0.003114456267843239,,
1147,115,0.02984687256683104,122,0.03166363872307293,3606,0.9358941084868934,10,0.0025953802232026994,,
1148,115,0.02984687256683104,121,0.03140410070075266,3606,0.9358941084868934,11,0.0028549182455229693,,
1149,115,0.02984687256683104,120,0.03114456267843239,3608,0.9364131845315339,10,0.0025953802232026994,,
1150,115,0.02984687256683104,119,0.03088502465611212,3612,0.9374513366208149,7,0.0018167661562418895,,
1151,115,0.02984687256683104,118,0.03062548663379185,3612,0.9374513366208149,8,0.002076304178562159,,
1152,115,0.02984687256683104,117,0.030365948611471582,3611,0.9371917985984947,10,0.0025953802232026994,,
1153,115,0.02984687256683104,115,0.02984687256683104,3618,0.9390085647547366,5,0.0012976901116013497,,
1154,115,0.02984687256683104,114,0.02958733454451077,3618,0.9390085647547366,6,0.0015572281339216196,,
1155,115,0.02984687256683104,114,0.02958733454451077,3609,0.9366727225538541,15,0.003893070334804049,,
1156,115,0.02984687256683104,113,0.029327796522190502,3614,0.9379704126654554,11,0.0028549182455229693,,
1157,115,0.02984687256683104,111,0.02880872047754996,3622,0.9400467168440176,5,0.0012976901116013497,,
1158,115,0.02984687256683104,110,0.02854918245522969,3618,0.9390085647547366,10,0.0025953802232026994,,
1159,115,0.02984687256683104,110,0.02854918245522969,3623,0.9403062548663379,5,0.0012976901116013497,,
1160,115,0.02984687256683104,110,0.02854918245522969,3619,0.9392681027770569,9,0.0023358422008824295,,
1161,115,0.02984687256683104,110,0.02854918245522969,3619,0.9392681027770569,9,0.0023358422008824295,,
1162,115,0.02984687256683104,110,0.02854918245522969,3618,0.9390085647547366,10,0.0025953802232026994,,
1163,115,0.02984687256683104,110,0.02854918245522969,3623,0.9403062548663379,5,0.0012976901116013497,,
1164,115,0.02984687256683104,110,0.02854918245522969,3620,0.9395276407993771,8,0.002076304178562159,,
1165,115,0.02984687256683104,110,0.02854918245522969,3622,0.9400467168440176,6,0.0015572281339216196,,
1166,115,0.02984687256683104,110,0.02854918245522969,3616,0.9384894887100961,12,0.003114456267843239,,
1167,115,0.02984687256683104,110,0.02854918245522969,3621,0.9397871788216974,7,0.0018167661562418895,,
1168,115,0.02984687256683104,109,0.028289644432909423,3619,0.9392681027770569,10,0.0025953802232026994,,
1169,115,0.02984687256683104,108,0.028030106410589152,3625,0.9408253309109784,5,0.0012976901116013497,,
1170,115,0.02984687256683104,108,0.028030106410589152,3620,0.9395276407993771,10,0.0025953802232026994,,
1171,115,0.02984687256683104,106,0.02751103036594861,3626,0.9410848689332987,6,0.0015572281339216196,,
1172,115,0.02984687256683104,106,0.02751103036594861,3624,0.9405657928886582,8,0.002076304178562159,,
1173,115,0.02984687256683104,105,0.027251492343628343,3630,0.9421230210225798,3,7.786140669608098E-4,,
1174,115,0.02984687256683104,105,0.027251492343628343,3619,0.9392681027770569,14,0.003633532312483779,,
1175,115,0.02984687256683104,103,0.0267324162989878,3625,0.9408253309109784,10,0.0025953802232026994,,
1176,115,0.02984687256683104,103,0.0267324162989878,3629,0.9418634830002596,6,0.0015572281339216196,,
1177,115,0.02984687256683104,103,0.0267324162989878,3626,0.9410848689332987,9,0.0023358422008824295,,
1178,115,0.02984687256683104,103,0.0267324162989878,3628,0.9416039449779393,7,0.0018167661562418895,,
1179,115,0.02984687256683104,103,0.0267324162989878,3629,0.9418634830002596,6,0.0015572281339216196,,
1180,115,0.02984687256683104,103,0.0267324162989878,3626,0.9410848689332987,9,0.0023358422008824295,,
1181,115,0.02984687256683104,103,0.0267324162989878,3627,0.941344406955619,8,0.002076304178562159,,
1182,115,0.02984687256683104,103,0.0267324162989878,3622,0.9400467168440176,13,0.003373994290163509,,
1183,115,0.02984687256683104,103,0.0267324162989878,3627,0.941344406955619,8,0.002076304178562159,,
1184,115,0.02984687256683104,102,0.02647287827666753,3625,0.9408253309109784,11,0.0028549182455229693,,
1185,115,0.02984687256683104,101,0.02621334025434726,3632,0.9426420970672204,5,0.0012976901116013497,,
1186,115,0.02984687256683104,101,0.02621334025434726,3625,0.9408253309109784,12,0.003114456267843239,,
1187,115,0.02984687256683104,100,0.025953802232026993,3625,0.9408253309109784,13,0.003373994290163509,,
1188,115,0.02984687256683104,100,0.025953802232026993,3632,0.9426420970672204,6,0.0015572281339216196,,
1189,115,0.02984687256683104,100,0.025953802232026993,3628,0.9416039449779393,10,0.0025953802232026994,,
1190,115,0.02984687256683104,100,0.025953802232026993,3630,0.9421230210225798,8,0.002076304178562159,,
1191,115,0.02984687256683104,100,0.025953802232026993,3629,0.9418634830002596,9,0.0023358422008824295,,
1192,115,0.02984687256683104,100,0.025953802232026993,3628,0.9416039449779393,10,0.0025953802232026994,,
1193,115,0.02984687256683104,99,0.025694264209706722,3630,0.9421230210225798,9,0.0023358422008824295,,
1194,115,0.02984687256683104,99,0.025694264209706722,3633,0.9429016350895406,6,0.0015572281339216196,,
1195,115,0.02984687256683104,99,0.025694264209706722,3637,0.9439397871788217,2,5.190760446405398E-4,,
1196,115,0.02984687256683104,99,0.025694264209706722,3630,0.9421230210225798,9,0.0023358422008824295,,
1197,115,0.02984687256683104,99,0.025694264209706722,3633,0.9429016350895406,6,0.0015572281339216196,,
1198,115,0.02984687256683104,98,0.02543472618738645,3631,0.9423825590449001,9,0.0023358422008824295,,
1199,115,0.02984687256683104,98,0.02543472618738645,3635,0.9434207111341811,5,0.0012976901116013497,,
1200,115,0.02984687256683104,97,0.02517518816506618,3631,0.9423825590449001,10,0.0025953802232026994,,
1201,115,0.02984687256683104,97,0.02517518816506618,3633,0.9429016350895406,8,0.002076304178562159,,
1202,115,0.02984687256683104,96,0.024915650142745913,3635,0.9434207111341811,7,0.0018167661562418895,,
1203,115,0.02984687256683104,94,0.024396574098105372,3641,0.9449779392681028,3,7.786140669608098E-4,,
1204,115,0.02984687256683104,94,0.024396574098105372,3635,0.9434207111341811,9,0.0023358422008824295,,
1205,115,0.02984687256683104,94,0.024396574098105372,3638,0.9441993252011419,6,0.0015572281339216196,,
1206,115,0.02984687256683104,93,0.0241370360757851,3639,0.9444588632234623,6,0.0015572281339216196,,
1207,115,0.02984687256683104,93,0.0241370360757851,3639,0.9444588632234623,6,0.0015572281339216196,,
1208,115,0.02984687256683104,93,0.0241370360757851,3638,0.9441993252011419,7,0.0018167661562418895,,
1209,115,0.02984687256683104,93,0.0241370360757851,3636,0.9436802491565014,9,0.0023358422008824295,,
1210,115,0.02984687256683104,93,0.0241370360757851,3637,0.9439397871788217,8,0.002076304178562159,,
1211,115,0.02984687256683104,93,0.0241370360757851,3634,0.9431611731118609,11,0.0028549182455229693,,
1212,115,0.02984687256683104,93,0.0241370360757851,3635,0.9434207111341811,10,0.0025953802232026994,,
1213,115,0.02984687256683104,92,0.023877498053464834,3638,0.9441993252011419,8,0.002076304178562159,,
1214,115,0.02984687256683104,92,0.023877498053464834,3637,0.9439397871788217,9,0.0023358422008824295,,
1215,115,0.02984687256683104,91,0.023617960031144563,3637,0.9439397871788217,10,0.0025953802232026994,,
1216,115,0.02984687256683104,90,0.023358422008824292,3643,0.9454970153127433,5,0.0012976901116013497,,
1217,115,0.02984687256683104,90,0.023358422008824292,3641,0.9449779392681028,7,0.0018167661562418895,,
1218,115,0.02984687256683104,89,0.02309888398650402,3636,0.9436802491565014,13,0.003373994290163509,,
1219,115,0.02984687256683104,89,0.02309888398650402,3642,0.9452374772904231,7,0.0018167661562418895,,
1220,115,0.02984687256683104,88,0.022839345964183754,3645,0.9460160913573838,5,0.0012976901116013497,,
1221,115,0.02984687256683104,88,0.022839345964183754,3643,0.9454970153127433,7,0.0018167661562418895,,
1222,115,0.02984687256683104,88,0.022839345964183754,3642,0.9452374772904231,8,0.002076304178562159,,
1223,115,0.02984687256683104,88,0.022839345964183754,3643,0.9454970153127433,7,0.0018167661562418895,,
1224,115,0.02984687256683104,88,0.022839345964183754,3641,0.9449779392681028,9,0.0023358422008824295,,
1225,115,0.02984687256683104,87,0.022579807941863483,3646,0.9462756293797041,5,0.0012976901116013497,,
1226,115,0.02984687256683104,86,0.022320269919543213,3645,0.9460160913573838,7,0.0018167661562418895,,
1227,115,0.02984687256683104,85,0.022060731897222942,3651,0.9475733194913055,2,5.190760446405398E-4,,
1228,115,0.02984687256683104,85,0.022060731897222942,3646,0.9462756293797041,7,0.0018167661562418895,,
1229,115,0.02984687256683104,84,0.021801193874902675,3647,0.9465351674020244,7,0.0018167661562418895,,
1230,115,0.02984687256683104,84,0.021801193874902675,3648,0.9467947054243446,6,0.0015572281339216196,,
1231,115,0.02984687256683104,84,0.021801193874902675,3646,0.9462756293797041,8,0.002076304178562159,,
1232,115,0.02984687256683104,84,0.021801193874902675,3646,0.9462756293797041,8,0.002076304178562159,,
1233,115,0.02984687256683104,84,0.021801193874902675,3646,0.9462756293797041,8,0.002076304178562159,,
1234,115,0.02984687256683104,83,0.021541655852582404,3649,0.9470542434466649,6,0.0015572281339216196,,
1235,115,0.02984687256683104,83,0.021541655852582404,3649,0.9470542434466649,6,0.0015572281339216196,,
1236,115,0.02984687256683104,83,0.021541655852582404,3647,0.9465351674020244,8,0.002076304178562159,,
1237,115,0.02984687256683104,82,0.021282117830262133,3650,0.9473137814689853,6,0.0015572281339216196,,
1238,115,0.02984687256683104,82,0.021282117830262133,3651,0.9475733194913055,5,0.0012976901116013497,,
1239,115,0.02984687256683104,82,0.021282117830262133,3653,0.948092395535946,3,7.786140669608098E-4,,
1240,115,0.02984687256683104,82,0.021282117830262133,3651,0.9475733194913055,5,0.0012976901116013497,,
1241,115,0.02984687256683104,82,0.021282117830262133,3652,0.9478328575136258,4,0.0010381520892810796,,
1242,115,0.02984687256683104,81,0.021022579807941862,3651,0.9475733194913055,6,0.0015572281339216196,,
1243,115,0.02984687256683104,81,0.021022579807941862,3651,0.9475733194913055,6,0.0015572281339216196,,
1244,115,0.02984687256683104,81,0.021022579807941862,3655,0.9486114715805866,2,5.190760446405398E-4,,
1245,115,0.02984687256683104,81,0.021022579807941862,3652,0.9478328575136258,5,0.0012976901116013497,,
1246,115,0.02984687256683104,81,0.021022579807941862,3647,0.9465351674020244,10,0.0025953802232026994,,
1247,115,0.02984687256683104,79,0.020503503763301324,3654,0.9483519335582663,5,0.0012976901116013497,,
1248,115,0.02984687256683104,79,0.020503503763301324,3656,0.9488710096029068,3,7.786140669608098E-4,,
1249,115,0.02984687256683104,79,0.020503503763301324,3655,0.9486114715805866,4,0.0010381520892810796,,
1250,115,0.02984687256683104,79,0.020503503763301324,3651,0.9475733194913055,8,0.002076304178562159,,
1251,115,0.02984687256683104,78,0.020243965740981053,3653,0.948092395535946,7,0.0018167661562418895,,
1252,115,0.02984687256683104,78,0.020243965740981053,3654,0.9483519335582663,6,0.0015572281339216196,,
1253,115,0.02984687256683104,78,0.020243965740981053,3655,0.9486114715805866,5,0.0012976901116013497,,
1254,115,0.02984687256683104,77,0.019984427718660783,3654,0.9483519335582663,7,0.0018167661562418895,,
1255,115,0.02984687256683104,77,0.019984427718660783,3656,0.9488710096029068,5,0.0012976901116013497,,
1256,115,0.02984687256683104,77,0.019984427718660783,3654,0.9483519335582663,7,0.0018167661562418895,,
1257,115,0.02984687256683104,77,0.019984427718660783,3653,0.948092395535946,8,0.002076304178562159,,
1258,115,0.02984687256683104,76,0.019724889696340515,3659,0.9496496236698676,3,7.786140669608098E-4,,
1259,115,0.02984687256683104,76,0.019724889696340515,3658,0.9493900856475473,4,0.0010381520892810796,,
1260,115,0.02984687256683104,76,0.019724889696340515,3660,0.9499091616921879,2,5.190760446405398E-4,,
1261,115,0.02984687256683104,76,0.019724889696340515,3655,0.9486114715805866,7,0.0018167661562418895,,
1262,115,0.02984687256683104,76,0.019724889696340515,3656,0.9488710096029068,6,0.0015572281339216196,,
