step,Sick State Simulation-healthy_num,Sick State Simulation-healthy_coverage,Sick State Simulation-infected_num,Sick State Simulation-infected_coverage,Sick State Simulation-recovered_num,Sick State Simulation-recovered_coverage
79,79,0.2633333333333333,3,0.01,218,0.7266666666666667
80,79,0.2633333333333333,2,0.006666666666666667,219,0.73
81,79,0.2633333333333333,2,0.006666666666666667,219,0.73
82,79,0.2633333333333333,2,0.006666666666666667,219,0.73
83,79,0.2633333333333333,2,0.006666666666666667,219,0.73
84,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
85,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
86,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
87,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
88,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
89,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
90,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
91,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
92,79,0.2633333333333333,2,0.006666666666666667,219,0.73
93,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
94,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
95,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
96,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
97,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
98,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
99,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
100,79,0.2633333333333333,1,0.0033333333333333335,220,0.7333333333333333
